Date,Open,High,Low,Close,Volume,Adj Close
4/1/2010,2411.679932,2535.280029,2383.77002,2461.189941,2731889000,2461.189941
3/1/2010,2247.399902,2432.25,2247.330078,2397.959961,2492358200,2397.959961
2/1/2010,2155.810059,2251.679932,2100.169922,2238.26001,2374673100,2238.26001
1/4/2010,2294.409912,2326.280029,2140.340088,2147.350098,2564021500,2147.350098
12/1/2009,2162.22998,2295.800049,2155.959961,2269.149902,1841222200,2269.149902
11/2/2009,2047.420044,2205.320068,2024.27002,2144.600098,2043167500,2144.600098
10/1/2009,2111.77002,2190.639893,2040.209961,2045.109985,2413632700,2045.109985
9/1/2009,2001.300049,2167.699951,1958.040039,2122.419922,2490170000,2122.419922
8/3/2009,1998.349976,2059.47998,1929.640015,2009.060059,2203232300,2009.060059
7/1/2009,1846.119995,2009.810059,1727.050049,1978.5,2239760900,1978.5
6/1/2009,1796.089966,1879.920044,1753.780029,1835.040039,2451192200,1835.040039
5/1/2009,1719.290039,1774.329956,1664.189941,1774.329956,2490867000,1774.329956
4/1/2009,1504.869995,1753.609985,1498.540039,1717.300049,2454997100,1717.300049
3/2/2009,1356.130005,1587,1265.52002,1528.589966,2347197200,1528.589966
2/2/2009,1460.849976,1598.5,1372.420044,1377.839966,2356521000,1377.839966
1/2/2009,1578.869995,1665.630005,1434.079956,1476.420044,2102509500,1476.420044
12/1/2008,1496.089966,1602.920044,1398.069946,1577.030029,1870050400,1577.030029
11/3/2008,1718.890015,1785.839966,1295.47998,1535.569946,2248462600,1535.569946
10/1/2008,2075.100098,2083.199951,1493.790039,1720.949951,2824966900,1720.949951
9/2/2008,2402.110107,2413.110107,1983.72998,2091.879883,2576151400,2091.879883
8/1/2008,2326.830078,2473.199951,2280.929932,2367.52002,1954377100,2367.52002
7/1/2008,2274.23999,2353.389893,2167.290039,2325.550049,2408589500,2325.550049
6/2/2008,2514.820068,2549.939941,2290.590088,2292.97998,2288785700,2292.97998
5/1/2008,2416.48999,2551.469971,2416.48999,2522.659912,2139831400,2522.659912
4/1/2008,2306.51001,2451.189941,2266.290039,2412.800049,2038801800,2412.800049
3/3/2008,2271.26001,2346.780029,2155.419922,2279.100098,2337740000,2279.100098
2/1/2008,2392.580078,2419.22998,2252.649902,2271.47998,2408646500,2271.47998
1/2/2008,2653.909912,2661.5,2202.540039,2389.860107,2763113300,2389.860107
12/3/2007,2654.909912,2734.820068,2553.98999,2652.280029,1960397000,2652.280029
11/1/2007,2835,2835.629883,2539.810059,2660.959961,2513625200,2660.959961
10/1/2007,2704.25,2861.51001,2698.139893,2859.120117,2229832600,2859.120117
9/4/2007,2596.379883,2716.75,2536.929932,2701.5,1957217800,2701.5
8/1/2007,2538.5,2627.75,2386.689941,2596.360107,2333159500,2596.360107
7/2/2007,2617.389893,2724.73999,2545.899902,2546.27002,2280785200,2546.27002
6/1/2007,2614.01001,2634.600098,2534.969971,2603.22998,2262320400,2603.22998
5/1/2007,2529.949951,2607.899902,2510.570068,2604.52002,2115423100,2604.52002
4/2/2007,2425.360107,2562.98999,2409.040039,2525.090088,2089885500,2525.090088
3/1/2007,2377.179932,2459.959961,2331.570068,2421.639893,2071020400,2421.639893
2/1/2007,2474.080078,2531.419922,2395.350098,2416.149902,2227421500,2416.149902
1/3/2007,2429.719971,2508.929932,2394.659912,2463.929932,2243760000,2463.929932
12/1/2006,2430.75,2470.949951,2392.949951,2415.290039,1824379500,2415.290039
11/1/2006,2373.48999,2468.419922,2316.820068,2431.77002,1956073300,2431.77002
10/2/2006,2257,2379.290039,2224.209961,2366.709961,2028942200,2366.709961
9/1/2006,2194.560059,2273.300049,2147.439941,2258.429932,1955853500,2258.429932
8/1/2006,2080.340088,2193.340088,2048.219971,2183.75,1733816900,2183.75
7/3/2006,2177.909912,2190.439941,2012.780029,2091.469971,1899380000,2091.469971
6/1/2006,2179.820068,2233.879883,2065.110107,2172.090088,2085311300,2172.090088
5/1/2006,2329.790039,2352.560059,2135.810059,2178.879883,2183765400,2178.879883
4/3/2006,2352.23999,2375.540039,2299.419922,2322.570068,2196275700,2322.570068
3/1/2006,2288.149902,2353.139893,2239.540039,2339.790039,2148650800,2339.790039
2/1/2006,2294.110107,2313.530029,2232.679932,2281.389893,2064444700,2281.389893
1/3/2006,2216.530029,2332.919922,2189.909912,2305.820068,2200884000,2305.820068
12/1/2005,2244.850098,2278.159912,2200.51001,2205.320068,1696538500,2205.320068
11/1/2005,2109.889893,2269.300049,2108.860107,2232.820068,1796680000,2232.820068
10/3/2005,2152.699951,2167,2025.579956,2120.300049,1827174200,2120.300049
9/1/2005,2150.030029,2186.830078,2093.060059,2151.689941,1733383300,2151.689941
8/1/2005,2191.48999,2219.909912,2112.25,2152.090088,1559586500,2152.090088
7/1/2005,2060.969971,2201.389893,2050.300049,2184.830078,1715813000,2184.830078
6/1/2005,2067.22998,2106.570068,2039.689941,2056.959961,1746991800,2056.959961
5/2/2005,1923.22998,2076.800049,1916.030029,2068.219971,1704864200,2068.219971
4/1/2005,2009.089966,2021.819946,1889.829956,1921.650024,1883689500,1921.650024
3/1/2005,2057.469971,2100.570068,1968.579956,1999.22998,1884879500,1999.22998
2/1/2005,2063.27002,2103.449951,2023,2051.719971,2040173100,2051.719971
1/3/2005,2184.75,2191.600098,2008.680054,2062.409912,2247988500,2062.409912
12/1/2004,2104.580078,2185.560059,2097.860107,2175.439941,2079380900,2175.439941
11/1/2004,1975.47998,2117.889893,1969.319946,2096.810059,1895570000,2096.810059
10/1/2004,1909.589966,1984.180054,1899.329956,1974.98999,1791206100,1974.98999
9/1/2004,1833.369995,1925.849976,1833.329956,1896.839966,1569128500,1896.839966
8/2/2004,1874.930054,1893.130005,1750.819946,1838.099976,1460116800,1838.099976
7/1/2004,2045.530029,2045.530029,1829.060059,1887.359985,1772334200,1887.359985
6/1/2004,1978.52002,2055.649902,1960.26001,2047.790039,1636011900,2047.790039
5/3/2004,1928.719971,1991.869995,1865.400024,1986.73999,1694298500,1986.73999
4/1/2004,1996.449951,2079.120117,1919.390015,1920.150024,2015611900,1920.150024
3/1/2004,2036.920044,2069.02002,1896.910034,1994.219971,1928650400,1994.219971
2/2/2004,2072.129883,2094.919922,1991.050049,2029.819946,1988874700,2029.819946
1/2/2004,2011.079956,2153.830078,1999.77002,2066.149902,2395193500,2066.149902
12/1/2003,1972.969971,2015.22998,1887.459961,2003.369995,1693026800,2003.369995
11/3/2003,1941.310059,1992.27002,1878.069946,1960.26001,1829143600,1960.26001
10/1/2003,1797.069946,1966.869995,1796.089966,1932.209961,1872176900,1932.209961
9/2/2003,1817.920044,1913.73999,1783.459961,1786.939941,1989591400,1786.939941
8/1/2003,1731.630005,1813.819946,1640.880005,1810.449951,1500011400,1810.449951
7/1/2003,1617.300049,1776.099976,1598.920044,1735.02002,1821410900,1735.02002
6/2/2003,1612.099976,1686.099976,1584.699951,1622.800049,2045895700,1622.800049
5/1/2003,1463,1599.920044,1451.319946,1595.910034,1939903300,1595.910034
4/1/2003,1347.540039,1482.48999,1338.22998,1464.310059,1541936100,1464.310059
3/3/2003,1344.209961,1425.72998,1253.219971,1341.170044,1558727100,1341.170044
2/3/2003,1324.73999,1352.069946,1261.790039,1337.52002,1354126800,1337.52002
1/2/2003,1346.930054,1467.349976,1303.640015,1320.910034,1545373300,1320.910034
12/2/2002,1507.939941,1521.439941,1327.189941,1335.51001,1442352300,1335.51001
11/1/2002,1320.949951,1497.439941,1313.719971,1478.780029,1825773000,1478.780029
10/1/2002,1180.26001,1347.579956,1108.48999,1329.75,1760514700,1329.75
9/3/2002,1302.670044,1347.27002,1160.069946,1172.060059,1535629000,1172.060059
8/1/2002,1322.469971,1426.76001,1205.680054,1314.849976,1480935400,1314.849976
7/1/2002,1457.040039,1459.839966,1192.420044,1328.26001,2130498600,1328.26001
6/3/2002,1613.5,1621.5,1375.530029,1463.209961,1960673500,1463.209961
5/1/2002,1683.76001,1759.329956,1560.290039,1615.72998,1885692700,1615.72998
4/1/2002,1834.589966,1865.369995,1640.969971,1688.22998,1851823600,1688.22998
3/1/2002,1745.48999,1946.22998,1742.079956,1845.349976,1814213500,1845.349976
2/1/2002,1928.829956,1942.150024,1696.550049,1731.48999,1892543100,1731.48999
1/2/2002,1965.180054,2098.879883,1851.48999,1934.030029,1947595700,1934.030029
12/3/2001,1915.130005,2065.689941,1898.97998,1950.400024,1847711000,1950.400024
11/1/2001,1705.52002,1965.089966,1683.98999,1930.579956,1912218000,1930.579956
10/1/2001,1491.449951,1792.869995,1458.410034,1690.199951,1990586900,1690.199951
9/4/2001,1802.290039,1836.189941,1387.060059,1498.800049,2196254000,1498.800049
8/1/2001,2051.560059,2103.159912,1777.109985,1805.430054,1463923000,1805.430054
7/2/2001,2156.76001,2181.050049,1934.670044,2027.130005,1639729500,2027.130005
6/1/2001,2131.120117,2264.580078,1973.699951,2160.540039,1840429000,2160.540039
5/1/2001,2116.23999,2328.050049,2052.409912,2110.48999,1968128100,2110.48999
4/2/2001,1835.219971,2202.860107,1619.579956,2116.23999,2233857000,2116.23999
3/1/2001,2126.300049,2243.780029,1794.209961,1840.26001,2129923100,1840.26001
2/1/2001,2771.570068,2796.889893,2127.5,2151.830078,2026881000,2151.830078
1/2/2001,2474.159912,2892.360107,2251.709961,2772.72998,2460813800,2772.72998
12/1/2000,2644.090088,3028.75,2288.159912,2470.52002,2343947500,2470.52002
11/1/2000,3316.51001,3480.01001,2523.040039,2597.929932,1948484700,2597.929932
10/2/2000,3714.47998,3714.47998,3026.110107,3369.629883,2103428600,3369.629883
9/1/2000,4252.149902,4259.870117,3614.659912,3672.820068,1837269000,3672.820068
8/1/2000,3760.949951,4208.72998,3521.139893,4206.350098,1527220400,4206.350098
7/3/2000,3950.590088,4289.060059,3615.790039,3766.98999,1621434500,3766.98999
6/1/2000,3471.949951,4073.72998,3459.850098,3966.110107,1609944000,3966.110107
5/1/2000,3930.179932,3982.379883,3042.659912,3400.909912,1471168600,3400.909912
4/3/2000,4494.890137,4572.839844,3227.040039,3860.659912,1933246300,3860.659912
3/1/2000,4732.819824,5132.52002,4355.689941,4572.830078,1970373400,4572.830078
2/1/2000,3961.070068,4698.459961,3911.840088,4696.689941,1886677000,4696.689941
1/3/2000,4186.189941,4303.149902,3711.090088,3940.350098,1746434500,3940.350098
12/1/1999,3341.100098,4090.610107,3321.570068,4069.310059,1454508600,4069.310059
11/1/1999,2970.929932,3469.350098,2967.629883,3336.159912,1442987100,3336.159912
10/1/1999,2729.040039,2978.629883,2632.01001,2966.429932,1148873800,2966.429932
9/1/1999,2752.330078,2897.530029,2684.699951,2746.159912,1073526600,2746.159912
8/2/1999,2638.310059,2819.899902,2442.219971,2739.350098,964422700,2739.350098
7/1/1999,2692.959961,2874.919922,2619.080078,2638.48999,1037758000,2638.48999
6/1/1999,2467.51001,2696.870117,2364.590088,2686.120117,951638600,2686.120117
5/3/1999,2546.330078,2632.73999,2339.120117,2470.52002,960048000,2470.52002
4/1/1999,2493.070068,2677.76001,2329.870117,2542.860107,1162898000,2542.860107
3/1/1999,2286.830078,2520.629883,2235.189941,2461.399902,969457300,2461.399902
2/1/1999,2522.379883,2533.439941,2224.209961,2288.030029,965285200,2288.030029
1/4/1999,2207.540039,2506.679932,2192.679932,2505.889893,1135956800,2505.889893
12/1/1998,1928.51001,2200.629883,1924.150024,2192.689941,907377200,2192.689941
11/2/1998,1783.709961,2025.040039,1771.400024,1949.540039,940209000,1949.540039
10/1/1998,1663.300049,1781.630005,1343.869995,1771.390015,923540000,1771.390015
9/1/1998,1509.01001,1769.709961,1475.48999,1693.839966,791514700,1693.839966
8/3/1998,1869.719971,1874.310059,1498.72998,1499.25,797615200,1499.25
7/1/1998,1904.23999,2028.180054,1871.719971,1872.390015,833545000,1872.390015
6/1/1998,1770.369995,1898.619995,1715.040039,1894.73999,761886800,1894.73999
5/1/1998,1871.810059,1890.800049,1742.050049,1778.869995,752100500,1778.869995
4/1/1998,1838.150024,1931.829956,1788.73999,1868.410034,863549000,1868.410034
3/2/1998,1778.719971,1840.829956,1708.47998,1835.680054,809745400,1835.680054
2/2/1998,1640.060059,1783.73999,1640.060059,1770.51001,809489400,1770.51001
1/2/1998,1574.099976,1629.540039,1465.609985,1619.359985,723379500,1619.359985
12/1/1997,1608.560059,1652.839966,1486.51001,1570.349976,714639500,1570.349976
11/3/1997,1609.619995,1654.430054,1508.410034,1600.550049,626187800,1600.550049
10/1/1997,1690.790039,1748.780029,1465.839966,1593.609985,850478200,1593.609985
9/2/1997,1595.069946,1702.48999,1595.069946,1685.689941,736184700,1685.689941
8/1/1997,1594.670044,1638.26001,1545.130005,1587.319946,662794200,1587.319946
7/1/1997,1442.650024,1595.76001,1432.420044,1593.810059,682239000,1593.810059
6/2/1997,1407.069946,1467.290039,1375.449951,1442.069946,629426100,1442.069946
5/1/1997,1263.930054,1414.26001,1260.939941,1400.319946,648540900,1400.319946
4/1/1997,1211.280029,1267.410034,1194.160034,1260.76001,595884500,1260.76001
3/3/1997,1306.209961,1332.339966,1220.400024,1221.699951,620892500,1221.699951
2/3/1997,1383.969971,1384.51001,1296.880005,1309,669720000,1309
1/2/1997,1292.650024,1400.530029,1272.339966,1379.849976,670617700,1379.849976
12/2/1996,1294.780029,1328.949951,1251.030029,1291.030029,596139000,1291.030029
11/1/1996,1223.719971,1293.75,1218.22998,1292.609985,559034000,1292.609985
10/1/1996,1223.72998,1269.619995,1202.359985,1221.51001,570052600,1221.51001
9/3/1996,1133.300049,1237.26001,1123.140015,1226.920044,558564000,1226.920044
8/1/1996,1081.339966,1153.900024,1080.410034,1141.5,456048100,1141.5
7/1/1996,1185.640015,1198.040039,1008.440002,1080.589966,558597200,1080.589966
6/3/1996,1242.540039,1254.119995,1147.75,1185.02002,605393500,1185.02002
5/1/1996,1190.47998,1252.810059,1163.209961,1243.430054,689013100,1243.430054
4/1/1996,1105.77002,1190.869995,1092.439941,1190.52002,597929500,1190.52002
3/1/1996,1098.939941,1119.839966,1057.869995,1101.400024,531568500,1101.400024
2/1/1996,1058.26001,1121.890015,1057.819946,1100.050049,561183000,1100.050049
1/2/1996,1052.829956,1059.810059,977.789978,1059.790039,540335400,1059.790039
12/1/1995,1060.660034,1074.849976,1001.530029,1052.130005,525720500,1052.130005
11/1/1995,1037.300049,1068.810059,1016.580017,1059.199951,480346100,1059.199951
10/2/1995,1041.390015,1050.650024,959.359985,1036.060059,460470400,1036.060059
9/1/1995,1019.419983,1070.22998,1008.440002,1043.540039,472356000,1043.540039
8/1/1995,1001.570007,1035.189941,970.809998,1020.109985,445597800,1020.109985
7/3/1995,933.98999,1023.030029,931.98999,1001.210022,472085500,1001.210022
6/1/1995,865.669983,941.169983,863.840027,933.450012,418058100,933.450012
5/1/1995,844.719971,885.919983,839.429993,864.580017,386813600,864.580017
4/3/1995,816.059998,844.419983,810.890015,843.97998,383501500,843.97998
3/1/1995,794.330017,829.919983,790.349976,817.210022,345597800,817.210022
2/1/1995,756.679993,796.02002,756.679993,793.72998,343653100,793.72998
1/3/1995,751.309998,774.309998,740.469971,755.200012,320531400,755.200012
12/1/1994,748.830017,751.97998,710.940002,751.960022,309630000,751.960022
11/1/1994,776.25,776.859985,728.780029,750.320007,310182300,750.320007
10/3/1994,764.469971,778.809998,737.619995,777.48999,330420400,777.48999
9/1/1994,763,779.580017,752.48999,764.289978,298700400,764.289978
8/1/1994,722.840027,767.599976,715.909973,765.619995,305213900,765.619995
7/1/1994,706.289978,725.190002,699.409973,722.159973,281833500,722.159973
6/1/1994,733.179993,744.940002,690.950012,705.960022,286269500,705.960022
5/2/1994,733.969971,742.460022,703.840027,735.190002,283695200,735.190002
4/4/1994,723.059998,755.349976,703.400024,733.840027,309852100,733.840027
3/1/1994,792.099976,804.429993,731.849976,743.460022,336344700,743.460022
2/1/1994,798.419983,799.98999,767.299988,792.5,330605700,792.5
1/3/1994,774.109985,800.630005,768.409973,800.469971,333964700,800.469971
12/1/1993,759.900024,776.869995,750.299988,776.799988,294499000,776.799988
11/1/1993,780.369995,786.099976,737.669983,754.390015,311081900,754.390015
10/1/1993,761.619995,791.200012,758.900024,779.26001,333592800,779.26001
9/1/1993,743.650024,766.570007,724.47998,762.780029,289661400,762.780029
8/2/1993,706.380005,742.909973,705.059998,742.840027,271907200,742.840027
7/1/1993,702.01001,713.960022,694.530029,704.700012,259428500,704.700012
6/1/1993,700.960022,706.630005,682.890015,703.950012,256236800,703.950012
5/3/1993,662.75,707.049988,661.429993,700.530029,267110500,700.530029
4/1/1993,690.820007,691.150024,644.710022,661.419983,243521900,661.419983
3/1/1993,670.880005,697.409973,668.73999,690.130005,233785600,690.130005
2/1/1993,697.97998,711.280029,647.789978,670.77002,273207300,670.77002
1/4/1993,675.309998,711.030029,670.51001,696.340027,271220500,696.340027
12/1/1992,650.580017,676.950012,648.75,676.950012,234222700,676.950012
11/2/1992,603.76001,652.75,603.309998,652.72998,231121500,652.72998
10/1/1992,581.080017,606.580017,551.719971,605.169983,200762200,605.169983
9/1/1992,562.51001,594.210022,562.359985,583.27002,185138000,583.27002
8/3/1992,579.619995,583.840027,550.359985,563.119995,153184700,563.119995
7/1/1992,563.72998,581.01001,553.76001,580.830017,170929000,580.830017
6/1/1992,583.669983,591.070007,545.950012,563.599976,172037200,563.599976
5/1/1992,579.72998,591.210022,571.01001,585.309998,165180500,585.309998
4/1/1992,598.619995,603.169983,557.059998,578.679993,196515700,578.679993
3/2/1992,634.039978,637.210022,599.599976,603.77002,192739500,603.77002
2/3/1992,620.570007,646.090027,617.080017,633.469971,232853100,633.469971
1/2/1992,580.039978,632.98999,576.130005,620.210022,265077200,620.210022
12/2/1991,519.47998,586.349976,518.630005,586.340027,185229500,586.340027
11/1/1991,542.169983,558.159973,516.390015,523.900024,188323000,523.900024
10/1/1991,527.140015,543.01001,513.210022,542.97998,186932600,542.97998
9/3/1991,526.299988,529.210022,511.049988,526.880005,167834000,526.880005
8/1/1991,502.269989,527.710022,487.079987,525.679993,154718100,525.679993
7/1/1991,478.059998,502.130005,471.23999,502.040009,148110400,502.040009
6/3/1991,505.839996,508.040009,470.920013,475.920013,149790500,475.920013
5/1/1991,481.940002,506.119995,476.579987,506.109985,160686300,506.109985
4/1/1991,480.179993,512.679993,479.119995,484.720001,196156800,484.720001
3/1/1991,450.600006,483.320007,450.299988,482.299988,188475500,482.299988
2/1/1991,415.100006,454.200012,413.5,453.100006,183390500,453.100006
1/2/1991,373,414.200012,353,414.200012,140982700,414.200012
12/3/1990,361.100006,378,359.799988,373.799988,131448500,373.799988
11/1/1990,328.600006,359.100006,327.799988,359.100006,119500400,359.100006
10/1/1990,349,360.899994,323,329.799988,122054700,329.799988
9/4/1990,379,385.200012,334.600006,344.5,118258400,344.5
8/1/1990,437.700012,438.600006,359.700012,381.200012,138746500,381.200012
7/2/1990,461.600006,470.299988,436.799988,438.200012,148571900,438.200012
6/1/1990,459.5,469.399994,453.200012,462.299988,157214200,462.299988
5/1/1990,422,460,420.700012,459,164810400,459
4/2/1990,431.600006,438.5,417,420.100006,134862000,420.100006
3/1/1990,425.299988,443.299988,424.5,435.5,136912700,435.5
2/1/1990,416.799988,430.899994,416.200012,425.799988,134227300,425.799988
1/2/1990,452.899994,461.600006,410,415.799988,144355900,415.799988
